agency_cd	site_no	datetime	154921_00060_00003	154921_00060_00003_cd	223624_91050_00003	223624_91050_00003_cd	232446_91060_00003	232446_91060_00003_cd
5s	15s	20d	14n	10s	14n	10s	14n	10s
USGS	05427850	2009-11-18	79.2	A	24.7	A		
USGS	05427850	2009-11-19	84.3	A	25.5	A		
USGS	05427850	2009-11-20	96.0	A	28.0	A		
USGS	05427850	2009-11-21	92.9	A	26.2	A		
USGS	05427850	2009-11-22	90.4	A	24.6	A		
USGS	05427850	2009-11-23	90.1	A	23.7	A		
USGS	05427850	2009-11-24	95.3	A	24.3	A		
USGS	05427850	2009-11-25	94.5	A	23.2	A		
USGS	05427850	2009-11-26	143	A	34.1	A		
USGS	05427850	2009-11-27	126	A	29.3	A		
USGS	05427850	2009-11-28	113	A	26.2	A		
USGS	05427850	2009-11-29	105	A	24.4	A		
USGS	05427850	2009-11-30	66.5	A	15.4	A		
USGS	05427850	2009-12-01	108	A	25.2	A		
USGS	05427850	2009-12-02	112	A	26.1	A		
USGS	05427850	2009-12-03	75.5	A	17.6	A		
USGS	05427850	2009-12-04	73.0	A	17.2	A		
USGS	05427850	2009-12-05	94.5	A	22.4	A		
USGS	05427850	2009-12-06	90.3	A	21.5	A		
USGS	05427850	2009-12-07	81.0	A	19.4	A		
USGS	05427850	2009-12-08	86.5	A	20.9	A		
USGS	05427850	2009-12-09	70.8	A	17.2	A		
USGS	05427850	2009-12-10	88.1	A	21.6	A		
USGS	05427850	2009-12-11	79.2	A	19.5	A		
USGS	05427850	2009-12-12	74.9	A	18.6	A		
USGS	05427850	2009-12-13	82.1	A	20.5	A		
USGS	05427850	2009-12-14	82.0	A	20.6	A		
USGS	05427850	2009-12-15	73.9	A	18.7	A		
USGS	05427850	2009-12-16	67.2	A	17.2	A		
USGS	05427850	2009-12-17	76.8	A	19.7	A		
USGS	05427850	2009-12-18	77.2	A	20.0	A		
USGS	05427850	2009-12-19	77.7	A	20.2	A		
USGS	05427850	2009-12-20	75.0	A	19.7	A		
USGS	05427850	2009-12-21	76.5	A	20.2	A		
USGS	05427850	2009-12-22	79.6	A	21.2	A		
USGS	05427850	2009-12-23	82.2	A	22.0	A		
USGS	05427850	2009-12-24	86.0	A	23.4	A		
USGS	05427850	2009-12-25	139	A	42.0	A		
USGS	05427850	2009-12-26	208	A	69.7	A		
USGS	05427850	2009-12-27	172	A	55.1	A		
USGS	05427850	2009-12-28	133	A	39.0	A		
USGS	05427850	2009-12-29	101	A	28.5	A		
USGS	05427850	2009-12-30	100	A:e	28.0	A		
USGS	05427850	2009-12-31	98.0	A:e	27.4	A		
USGS	05427850	2010-01-01	96.0	A:e	26.8	A		
USGS	05427850	2010-01-02	94.0	A:e	26.2	A		
USGS	05427850	2010-01-03	90.0	A:e	25.0	A		
USGS	05427850	2010-01-04	88.0	A:e	24.4	A		
USGS	05427850	2010-01-05	86.2	A	23.9	A		
USGS	05427850	2010-01-06	83.6	A	23.1	A		
USGS	05427850	2010-01-07	87.5	A	24.2	A		
USGS	05427850	2010-01-08	92.5	A	25.5	A		
USGS	05427850	2010-01-09	89.7	A	24.7	A		
USGS	05427850	2010-01-10	86.4	A	23.7	A		
USGS	05427850	2010-01-11	90.0	A	24.7	A		
USGS	05427850	2010-01-12	88.0	A:e	24.1	A		
USGS	05427850	2010-01-13	86.0	A:e	23.5	A		
USGS	05427850	2010-01-14	84.0	A:e	22.9	A		
USGS	05427850	2010-01-15	88.0	A:e	24.0	A		
USGS	05427850	2010-01-16	92.0	A:e	25.0	A		
USGS	05427850	2010-01-17	90.0	A:e	24.5	A		
USGS	05427850	2010-01-18	86.0	A:e	23.3	A		
USGS	05427850	2010-01-19	90.0	A:e	24.4	A		
USGS	05427850	2010-01-20	90.0	A:e	24.3	A		
USGS	05427850	2010-01-21	88.0	A:e	23.8	A		
USGS	05427850	2010-01-22	82.1	A	22.2	A		
USGS	05427850	2010-01-23	84.7	A	22.9	A		
USGS	05427850	2010-01-24	96.0	A:e	26.0	A		
USGS	05427850	2010-01-25	92.0	A:e	25.0	A		
USGS	05427850	2010-01-26	90.0	A:e	24.4	A		
USGS	05427850	2010-01-27	90.0	A:e	24.5	A		
USGS	05427850	2010-01-28	88.0	A:e	24.0	A		
USGS	05427850	2010-01-29	87.4	A	23.8	A		
USGS	05427850	2010-01-30	84.6	A	23.1	A		
USGS	05427850	2010-01-31	83.3	A	22.8	A		
USGS	05427850	2010-02-01	81.2	A	22.2	A		
USGS	05427850	2010-02-02	82.8	A	22.7	A		
USGS	05427850	2010-02-03	87.1	A	23.9	A		
USGS	05427850	2010-02-04	84.3	A	23.1	A		
USGS	05427850	2010-02-05	86.9	A	23.9	A		
USGS	05427850	2010-02-06	84.4	A	23.2	A		
USGS	05427850	2010-02-07	82.3	A	22.6	A		
USGS	05427850	2010-02-08	83.7	A	23.0	A		
USGS	05427850	2010-02-09	85.5	A	23.6	A		
USGS	05427850	2010-02-10	80.4	A	22.2	A		
USGS	05427850	2010-02-11	80.7	A	22.3	A		
USGS	05427850	2010-02-12	78.7	A	21.8	A		
USGS	05427850	2010-02-13	80.6	A	22.3	A		
USGS	05427850	2010-02-14	82.4	A	22.9	A		
USGS	05427850	2010-02-15	85.2	A	23.7	A		
USGS	05427850	2010-02-16	83.0	A	23.1	A		
USGS	05427850	2010-02-17	79.2	A	22.0	A		
USGS	05427850	2010-02-18	77.4	A	21.6	A		
USGS	05427850	2010-02-19	74.6	A	20.8	A		
USGS	05427850	2010-02-20	74.0	A	20.7	A		
USGS	05427850	2010-02-21	75.7	A	21.2	A		
USGS	05427850	2010-02-22	74.8	A	20.9	A		
USGS	05427850	2010-02-23	76.0	A	21.3	A		
USGS	05427850	2010-02-24	76.3	A	21.4	A		
USGS	05427850	2010-02-25	69.3	A	19.5	A		
USGS	05427850	2010-02-26	72.4	A	20.6	A		
USGS	05427850	2010-02-27	74.0	A	21.3	A		
USGS	05427850	2010-02-28	73.5	A	21.4	A		
USGS	05427850	2010-03-01	71.8	A	21.1	A		
USGS	05427850	2010-03-02	72.0	A	21.4	A		
USGS	05427850	2010-03-03	69.4	A	20.8	A		
USGS	05427850	2010-03-04	70.2	A	21.3	A		
USGS	05427850	2010-03-05	70.6	A	21.7	A		
USGS	05427850	2010-03-06	71.4	A	22.1	A		
USGS	05427850	2010-03-07	75.2	A	24.0	A		
USGS	05427850	2010-03-08	79.5	A	28.3	A		
USGS	05427850	2010-03-09	100	A	40.0	A		
USGS	05427850	2010-03-10	161	A	81.5	A		
USGS	05427850	2010-03-11	261	A	237	A		
USGS	05427850	2010-03-12	322	A	371	A		
USGS	05427850	2010-03-13	332	A	409	A		
USGS	05427850	2010-03-14	247	A	236	A		
USGS	05427850	2010-03-15	167	A	143	A		
USGS	05427850	2010-03-16	131	A	99.5	A		
USGS	05427850	2010-03-17	113	A	85.5	A		
USGS	05427850	2010-03-18	99.3	A	74.8	A		
USGS	05427850	2010-03-19	112	A	74.9	A		
USGS	05427850	2010-03-20	95.9	A	50.0	A		
USGS	05427850	2010-03-21	96.7	A	41.4	A		
USGS	05427850	2010-03-22	93.2	A	38.7	A		
USGS	05427850	2010-03-23	88.5	A	36.4	A		
USGS	05427850	2010-03-24	86.8	A	36.0	A		
USGS	05427850	2010-03-25	95.1	A	39.8	A		
USGS	05427850	2010-03-26	67.6	A	28.6	A		
USGS	05427850	2010-03-27	90.9	A	38.9	A		
USGS	05427850	2010-03-28	83.2	A	34.9	A		
USGS	05427850	2010-03-29	74.4	A	24.9	A		
USGS	05427850	2010-03-30	52.6	A	18.8	A		
USGS	05427850	2010-03-31	107	A	42.5	A		
USGS	05427850	2010-04-01	65.9	A	29.0	A		
USGS	05427850	2010-04-02	67.3	A	33.2	A		
USGS	05427850	2010-04-03	85.9	A	46.2	A		
USGS	05427850	2010-04-04	90.8	A	53.1	A		
USGS	05427850	2010-04-05	87.7	A	72.5	A		
USGS	05427850	2010-04-06	138	A	145	A		
USGS	05427850	2010-04-07	187	A	136	A		
USGS	05427850	2010-04-08	205	A	126	A		
USGS	05427850	2010-04-09	181	A	109	A		
USGS	05427850	2010-04-10	123	A	78.9	A		
USGS	05427850	2010-04-11	108	A	74.1	A		
USGS	05427850	2010-04-12	102	A	75.8	A		
USGS	05427850	2010-04-13	96.3	A	74.9	A		
USGS	05427850	2010-04-14	82.8	A	61.8	A		
USGS	05427850	2010-04-15	76.3	A	54.3	A		
USGS	05427850	2010-04-16	116	A	80.3	A		
USGS	05427850	2010-04-17	87.5	A	58.8	A		
USGS	05427850	2010-04-18	86.6	A	56.6	A		
USGS	05427850	2010-04-19	86.8	A	55.6	A		
USGS	05427850	2010-04-20	84.8	A	55.2	A		
USGS	05427850	2010-04-21	92.0	A	61.1	A		
USGS	05427850	2010-04-22	79.3	A	53.8	A		
USGS	05427850	2010-04-23	84.9	A	58.8	A		
USGS	05427850	2010-04-24	106	A	75.0	A		
USGS	05427850	2010-04-25	93.3	A	63.5	A		
USGS	05427850	2010-04-26	95.1	A	58.6	A		
USGS	05427850	2010-04-27	82.5	A	47.8	A		
USGS	05427850	2010-04-28	80.5	A	49.2	A		
USGS	05427850	2010-04-29	60.8	A	39.4	A		
USGS	05427850	2010-04-30	83.0	A	55.9	A		
USGS	05427850	2010-05-01	92.4	A	64.6	A		
USGS	05427850	2010-05-02	85.3	A	61.0	A		
USGS	05427850	2010-05-03	94.6	A	69.7	A		
USGS	05427850	2010-05-04	55.2	A	41.7	A		
USGS	05427850	2010-05-05	91.7	A	71.1	A		
USGS	05427850	2010-05-06	106	A	82.0	A		
USGS	05427850	2010-05-07	71.8	A	53.9	A		
USGS	05427850	2010-05-08	92.9	A	67.7	A		
USGS	05427850	2010-05-09	82.7	A	58.6	A		
USGS	05427850	2010-05-10	89.0	A	61.2	A		
USGS	05427850	2010-05-11	89.3	A	57.3	A		
USGS	05427850	2010-05-12	109	A	57.7	A		
USGS	05427850	2010-05-13	171	A	77.6	A		
USGS	05427850	2010-05-14	222	A	110	A		
USGS	05427850	2010-05-15	134	A	74.8	A		
USGS	05427850	2010-05-16	101	A	61.9	A		
USGS	05427850	2010-05-17	92.2	A	61.6	A		
USGS	05427850	2010-05-18	92.2	A	66.5	A		
USGS	05427850	2010-05-19	91.6	A	64.5	A		
USGS	05427850	2010-05-20	83.1	A	56.7	A		
USGS	05427850	2010-05-21	98.0	A	64.8	A		
USGS	05427850	2010-05-22	85.5	A	54.7	A		
USGS	05427850	2010-05-23	88.8	A	55.0	A		
USGS	05427850	2010-05-24	86.6	A	52.0	A		
USGS	05427850	2010-05-25	90.3	A	52.4	A		
USGS	05427850	2010-05-26	160	A	90.7	A		
USGS	05427850	2010-05-27	99.4	A	57.3	A		
USGS	05427850	2010-05-28	87.7	A	52.4	A		
USGS	05427850	2010-05-29	81.9	A	50.6	A		
USGS	05427850	2010-05-30	77.5	A	49.5	A		
USGS	05427850	2010-05-31	84.5	A	55.6	A		
USGS	05427850	2010-06-01	71.5	A	48.7	A		
USGS	05427850	2010-06-02	94.3	A	66.5	A		
USGS	05427850	2010-06-03	119	A	85.4	A		
USGS	05427850	2010-06-04	92.4	A	63.5	A		
USGS	05427850	2010-06-05	125	A	82.5	A		
USGS	05427850	2010-06-06	174	A	107	A		
USGS	05427850	2010-06-07	142	A	84.6	A		
USGS	05427850	2010-06-08	126	A	77.4	A		
USGS	05427850	2010-06-09	142	A	90.4	A		
USGS	05427850	2010-06-10	121	A	79.1	A		
USGS	05427850	2010-06-11	87.8	A	58.6	A		
USGS	05427850	2010-06-12	107	A	72.3	A		
USGS	05427850	2010-06-13	86.4	A	59.6	A		
USGS	05427850	2010-06-14	90.5	A	63.5	A		
USGS	05427850	2010-06-15	90.2	A	64.4	A		
USGS	05427850	2010-06-16	134	A	96.2	A		
USGS	05427850	2010-06-17	101	A	70.5	A		
USGS	05427850	2010-06-18	84.1	A	56.6	A		
USGS	05427850	2010-06-19	122	A	79.1	A		
USGS	05427850	2010-06-20	90.1	A	53.0	A		
USGS	05427850	2010-06-21	71.0	A	36.9	A		
USGS	05427850	2010-06-22	183	A	82.5	A		
USGS	05427850	2010-06-23	302	A	192	A		
USGS	05427850	2010-06-24	471	A	471	A		
USGS	05427850	2010-06-25	245	A	307	A		
USGS	05427850	2010-06-26	192	A	243	A		
USGS	05427850	2010-06-27	160	A	197	A		
USGS	05427850	2010-06-28	202	A	241	A		
USGS	05427850	2010-06-29	149	A	173	A		
USGS	05427850	2010-06-30	117	A	132	A		
USGS	05427850	2010-07-01	101	A	110	A		
USGS	05427850	2010-07-02	94.1	A	99.8	A		
USGS	05427850	2010-07-03	101	A	105	A		
USGS	05427850	2010-07-04	72.8	A	72.8	A		
USGS	05427850	2010-07-05	122	A	119	A		
USGS	05427850	2010-07-06	111	A	104	A		
USGS	05427850	2010-07-07	102	A	93.4	A		
USGS	05427850	2010-07-08	127	A	117	A		
USGS	05427850	2010-07-09	105	A	97.7	A		
USGS	05427850	2010-07-10	96.8	A	90.4	A		
USGS	05427850	2010-07-11	96.7	A	89.8	A		
USGS	05427850	2010-07-12	98.7	A	87.3	A		
USGS	05427850	2010-07-13	93.2	A	77.7	A		
USGS	05427850	2010-07-14	83.0	A	64.8	A		
USGS	05427850	2010-07-15	219	A	162	A		
USGS	05427850	2010-07-16	342	A	255	A		
USGS	05427850	2010-07-17	244	A	216	A		
USGS	05427850	2010-07-18	129	A	141	A		
USGS	05427850	2010-07-19	116	A:e	142	A		
USGS	05427850	2010-07-20	114	A:e	145	A		
USGS	05427850	2010-07-21	101	A	135	A		
USGS	05427850	2010-07-22	175	A	248	A		
USGS	05427850	2010-07-23	737	A	1090	A		
USGS	05427850	2010-07-24	826	A	1280	A		
USGS	05427850	2010-07-25	541	A	843	A		
USGS	05427850	2010-07-26	224	A	334	A		
USGS	05427850	2010-07-27	136	A	195	A		
USGS	05427850	2010-07-28	171	A	234	A		
USGS	05427850	2010-07-29	134	A	176	A		
USGS	05427850	2010-07-30	129	A	162	A		
USGS	05427850	2010-07-31	124	A	151	A		
USGS	05427850	2010-08-01	112	A	130	A		
USGS	05427850	2010-08-02	110	A	124	A		
USGS	05427850	2010-08-03	113	A	124	A		
USGS	05427850	2010-08-04	108	A	115	A		
USGS	05427850	2010-08-05	106	A	108	A		
USGS	05427850	2010-08-06	103	A	103	A		
USGS	05427850	2010-08-07	85.0	A	81.9	A		
USGS	05427850	2010-08-08	118	A	110	A		
USGS	05427850	2010-08-09	163	A	147	A		
USGS	05427850	2010-08-10	171	A	151	A		
USGS	05427850	2010-08-11	122	A	97.1	A		
USGS	05427850	2010-08-12	102	A	75.5	A		
USGS	05427850	2010-08-13	112	A	79.5	A		
USGS	05427850	2010-08-14	170	A	118	A		
USGS	05427850	2010-08-15	147	A	98.7	A		
USGS	05427850	2010-08-16	134	A	87.0	A		
USGS	05427850	2010-08-17	119	A	74.9	A		
USGS	05427850	2010-08-18	108	A	66.0	A		
USGS	05427850	2010-08-19	110	A	65.3	A		
USGS	05427850	2010-08-20	107	A	61.3	A		
USGS	05427850	2010-08-21	116	A	64.4	A		
USGS	05427850	2010-08-22	106	A	57.4	A		
USGS	05427850	2010-08-23	99.2	A	51.9	A		
USGS	05427850	2010-08-24	104	A	55.7	A		
USGS	05427850	2010-08-25	107	A	52.7	A		
USGS	05427850	2010-08-26	93.8	A	44.7	A		
USGS	05427850	2010-08-27	91.4	A	42.1	A		
USGS	05427850	2010-08-28	103	A	46.7	A		
USGS	05427850	2010-08-29	91.8	A	42.2	A		
USGS	05427850	2010-08-30	85.2	A	40.1	A		
USGS	05427850	2010-08-31	115	A	55.3	A		
USGS	05427850	2010-09-01	152	A	75.0	A		
USGS	05427850	2010-09-02	130	A	65.7	A		
USGS	05427850	2010-09-03	167	A	86.1	A		
USGS	05427850	2010-09-04	166	A	86.7	A		
USGS	05427850	2010-09-05	126	A	65.2	A		
USGS	05427850	2010-09-06	97.7	A	50.4	A		
USGS	05427850	2010-09-07	132	A	67.6	A		
USGS	05427850	2010-09-08	131	A	66.9	A		
USGS	05427850	2010-09-09	106	A	53.8	A		
USGS	05427850	2010-09-10	102	A	51.2	A		
USGS	05427850	2010-09-11	98.7	A	49.2	A		
USGS	05427850	2010-09-12	102	A	50.6	A		
USGS	05427850	2010-09-13	99.6	A	49.0	A		
USGS	05427850	2010-09-14	97.2	A	47.5	A		
USGS	05427850	2010-09-15	93.1	A	42.6	A		
USGS	05427850	2010-09-16	94.7	A	41.4	A		
USGS	05427850	2010-09-17	92.0	A	40.2	A		
USGS	05427850	2010-09-18	90.9	A	39.8	A		
USGS	05427850	2010-09-19	98.3	A	43.0	A		
USGS	05427850	2010-09-20	89.4	A	39.1	A		
USGS	05427850	2010-09-21	97.2	A	42.5	A		
USGS	05427850	2010-09-22	89.7	A	39.3	A		
USGS	05427850	2010-09-23	34.9	A	15.3	A		
USGS	05427850	2010-09-24	137	A	59.9	A		
USGS	05427850	2010-09-25	112	A	48.9	A		
USGS	05427850	2010-09-26	93.5	A	40.9	A		
USGS	05427850	2010-09-27	95.9	A	41.9	A		
USGS	05427850	2010-09-28	98.2	A	42.9	A		
USGS	05427850	2010-09-29	93.8	A	41.0	A		
USGS	05427850	2010-09-30	98.7	A	43.0	A		
USGS	05427850	2010-10-01	107	A	30.4	A	0.37	A
USGS	05427850	2010-10-02	92.3	A	41.1	A	0.50	A
USGS	05427850	2010-10-03	90.0	A	39.8	A	0.49	A
USGS	05427850	2010-10-04	94.4	A	41.4	A	0.51	A
USGS	05427850	2010-10-05	94.9	A	41.4	A	0.51	A
USGS	05427850	2010-10-06	96.5	A	41.8	A	0.52	A
USGS	05427850	2010-10-07	93.1	A	40.0	A	0.50	A
USGS	05427850	2010-10-08	88.6	A	37.8	A	0.48	A
USGS	05427850	2010-10-09	89.7	A	38.0	A	0.48	A
USGS	05427850	2010-10-10	85.9	A	36.2	A	0.46	A
USGS	05427850	2010-10-11	89.8	A	37.6	A	0.49	A
USGS	05427850	2010-10-12	90.8	A	37.8	A	0.50	A
USGS	05427850	2010-10-13	86.5	A	36.0	A	0.50	A
USGS	05427850	2010-10-14	89.6	A	37.2	A	0.56	A
USGS	05427850	2010-10-15	87.2	A	36.3	A	0.58	A
USGS	05427850	2010-10-16	84.4	A	35.1	A	0.61	A
USGS	05427850	2010-10-17	93.2	A	38.7	A	0.72	A
USGS	05427850	2010-10-18	86.9	A	36.1	A	0.72	A
USGS	05427850	2010-10-19	84.8	A	35.2	A	0.76	A
USGS	05427850	2010-10-20	89.9	A	37.4	A	0.87	A
USGS	05427850	2010-10-21	85.4	A	35.5	A	0.88	A
USGS	05427850	2010-10-22	66.1	A	27.5	A	0.74	A
USGS	05427850	2010-10-23	81.6	A	33.9	A	0.98	A
USGS	05427850	2010-10-24	122	A	50.9	A	1.58	A
USGS	05427850	2010-10-25	120	A	49.7	A	1.64	A
USGS	05427850	2010-10-26	4.71	A	1.96	A	0.09	A
USGS	05427850	2010-10-27	174	A	86.3	A	11.2	A
USGS	05427850	2010-10-28	203	A	114	A	22.6	A
USGS	05427850	2010-10-29	74.1	A	30.4	A	1.67	A
USGS	05427850	2010-10-30	120	A	48.1	A	2.90	A
USGS	05427850	2010-10-31	83.3	A	32.8	A	2.16	A
USGS	05427850	2010-11-01	83.1	A	32.0	A	2.29	A
USGS	05427850	2010-11-02	72.5	A	27.4	A	2.13	A
USGS	05427850	2010-11-03	88.0	A	32.5	A	2.78	A
USGS	05427850	2010-11-04	94.3	A	34.1	A	3.15	A
USGS	05427850	2010-11-05	71.1	A	24.9	A	2.51	A
USGS	05427850	2010-11-06	54.4	A	18.6	A	2.03	A
USGS	05427850	2010-11-07	107	A	35.5	A	4.22	A
USGS	05427850	2010-11-08	81.1	A	26.1	A	3.38	A
USGS	05427850	2010-11-09	78.4	A	24.5	A	3.45	A
USGS	05427850	2010-11-10	70.8	A	21.5	A	3.29	A
USGS	05427850	2010-11-11	84.8	A	25.0	A	4.17	A
USGS	05427850	2010-11-12	101	A	28.9	A	5.23	A
USGS	05427850	2010-11-13	-3.38	A	-0.88	A	-0.20	A
USGS	05427850	2010-11-14	133	A	36.5	A	7.43	A
USGS	05427850	2010-11-15	96.4	A	26.0	A	5.54	A
USGS	05427850	2010-11-16	90.7	A	24.0	A	5.35	A
USGS	05427850	2010-11-17	83.1	A	21.6	A	5.04	A
USGS	05427850	2010-11-18	76.4	A	19.5	A	4.75	A
USGS	05427850	2010-11-19	75.6	A	18.9	A	4.87	A
USGS	05427850	2010-11-20	100	A	24.7	A	6.55	A
USGS	05427850	2010-11-21	57.1	A	13.8	A	3.85	A
USGS	05427850	2010-11-22	73.4	A	17.5	A	5.07	A
USGS	05427850	2010-11-23	108	A	25.2	A	7.68	A
USGS	05427850	2010-11-24	76.1	A	17.5	A	5.55	A
USGS	05427850	2010-11-25	72.3	A	16.3	A	5.42	A
USGS	05427850	2010-11-26	111	A	24.5	A	8.52	A
USGS	05427850	2010-11-27	83.3	A	18.1	A	6.59	A
USGS	05427850	2010-11-28	66.5	A	14.2	A	5.40	A
USGS	05427850	2010-11-29	84.1	A	17.6	A	7.02	A
USGS	05427850	2010-11-30	73.9	A	15.2	A	6.35	A
USGS	05427850	2010-12-01	97.3	A	19.9	A	8.40	A
USGS	05427850	2010-12-02	78.9	A	16.0	A	6.79	A
USGS	05427850	2010-12-03	73.9	A	14.9	A	6.35	A
USGS	05427850	2010-12-04	76.5	A	15.3	A	6.56	A
USGS	05427850	2010-12-05	74.2	A	14.7	A	6.35	A
USGS	05427850	2010-12-06	66.3	A	13.0	A	5.66	A
USGS	05427850	2010-12-07	64.4	A	12.5	A	5.48	A
USGS	05427850	2010-12-08	69.3	A	13.4	A	5.89	A
USGS	05427850	2010-12-09	63.1	A	12.1	A	5.35	A
USGS	05427850	2010-12-10	72.7	A	13.8	A	6.15	A
USGS	05427850	2010-12-11	79.0	A	14.9	A	6.67	A
USGS	05427850	2010-12-12	61.8	A	11.6	A	5.21	A
USGS	05427850	2010-12-13	61.0	A	11.3	A	5.13	A
USGS	05427850	2010-12-14	76.6	A	14.1	A	6.42	A
USGS	05427850	2010-12-15	73.2	A	13.3	A	6.12	A
USGS	05427850	2010-12-16	73.5	A	13.3	A	6.14	A
USGS	05427850	2010-12-17	73.0	A	13.1	A	6.08	A
USGS	05427850	2010-12-18	73.0	A	13.0	A	6.07	A
USGS	05427850	2010-12-19	72.7	A	12.8	A	6.03	A
USGS	05427850	2010-12-20	71.4	A	12.5	A	5.90	A
USGS	05427850	2010-12-21	74.7	A	13.0	A	6.16	A
USGS	05427850	2010-12-22	79.7	A	13.7	A	6.57	A
USGS	05427850	2010-12-23	78.3	A	13.4	A	6.44	A
USGS	05427850	2010-12-24	80.1	A	13.6	A	6.57	A
USGS	05427850	2010-12-25	81.1	A	13.6	A	6.64	A
USGS	05427850	2010-12-26	79.5	A	13.2	A	6.49	A
USGS	05427850	2010-12-27	75.9	A	12.5	A	6.18	A
USGS	05427850	2010-12-28	76.7	A	12.6	A	6.24	A
USGS	05427850	2010-12-29	78.3	A	12.8	A	6.40	A
USGS	05427850	2010-12-30	87.1	A	21.2	A	10.2	A
USGS	05427850	2010-12-31	129	A	56.6	A	25.6	A
USGS	05427850	2011-01-01	150	A	105	A	45.5	A
USGS	05427850	2011-01-02	122	A	76.9	A	34.2	A
USGS	05427850	2011-01-03	105	A	51.2	A	24.1	A
USGS	05427850	2011-01-04	87.6	A	32.7	A	16.3	A
USGS	05427850	2011-01-05	75.8	A	22.5	A	11.8	A
USGS	05427850	2011-01-06	80.7	A	23.1	A	12.2	A
USGS	05427850	2011-01-07	73.6	A	21.1	A	11.1	A
USGS	05427850	2011-01-08	65.9	A	18.9	A	9.97	A
USGS	05427850	2011-01-09	71.1	A	20.4	A	10.8	A
USGS	05427850	2011-01-10	70.1	A	20.1	A	10.6	A
USGS	05427850	2011-01-11	71.7	A	20.5	A	10.8	A
USGS	05427850	2011-01-12	74.6	A	21.4	A	11.3	A
USGS	05427850	2011-01-13	73.2	A	21.0	A	11.1	A
USGS	05427850	2011-01-14	73.3	A	21.0	A	11.1	A
USGS	05427850	2011-01-15	72.6	A	20.8	A	11.0	A
USGS	05427850	2011-01-16	66.3	A	19.0	A	10.0	A
USGS	05427850	2011-01-17	70.4	A	20.2	A	10.6	A
USGS	05427850	2011-01-18	81.2	A	23.2	A	12.3	A
USGS	05427850	2011-01-19	76.7	A	21.9	A	11.6	A
USGS	05427850	2011-01-20	69.8	A	20.0	A	10.6	A
USGS	05427850	2011-01-21	70.0	A	20.0	A	10.6	A
USGS	05427850	2011-01-22	78.2	A	22.4	A	11.8	A
USGS	05427850	2011-01-23	75.3	A	21.6	A	11.4	A
USGS	05427850	2011-01-24	77.2	A	22.1	A	11.7	A
USGS	05427850	2011-01-25	81.2	A	23.2	A	12.3	A
USGS	05427850	2011-01-26	80.3	A	23.0	A	12.1	A
USGS	05427850	2011-01-27	81.1	A	23.2	A	12.3	A
USGS	05427850	2011-01-28	81.0	A	23.2	A	12.3	A
USGS	05427850	2011-01-29	84.0	A	24.0	A	12.7	A
USGS	05427850	2011-01-30	81.8	A	23.4	A	12.4	A
USGS	05427850	2011-01-31	73.7	A	21.1	A	11.1	A
USGS	05427850	2011-02-01	59.9	A	17.1	A	9.06	A
USGS	05427850	2011-02-02	54.8	A	15.7	A	8.28	A
USGS	05427850	2011-02-03	79.7	A	22.8	A	12.0	A
USGS	05427850	2011-02-04	91.2	A	26.1	A	13.8	A
USGS	05427850	2011-02-05	92.9	A	26.6	A	14.0	A
USGS	05427850	2011-02-06	92.8	A	26.6	A	14.0	A
USGS	05427850	2011-02-07	92.2	A	26.4	A	13.9	A
USGS	05427850	2011-02-08	87.5	A	25.0	A	13.2	A
USGS	05427850	2011-02-09	81.6	A	23.3	A	12.3	A
USGS	05427850	2011-02-10	83.7	A	24.0	A	12.7	A
USGS	05427850	2011-02-11	85.6	A	24.5	A	12.9	A
USGS	05427850	2011-02-12	86.4	A	24.7	A	13.1	A
USGS	05427850	2011-02-13	90.2	A	25.8	A	13.6	A
USGS	05427850	2011-02-14	102	A	29.3	A	15.5	A
USGS	05427850	2011-02-15	109	A	31.1	A	16.4	A
USGS	05427850	2011-02-16	109	A	31.3	A	16.5	A
USGS	05427850	2011-02-17	146	A	70.4	A	27.1	A
USGS	05427850	2011-02-18	273	A	301	A	72.9	A
USGS	05427850	2011-02-19	283	A	740	A	303	A
USGS	05427850	2011-02-20	185	A	424	A	193	A
USGS	05427850	2011-02-21	126	A	130	A	48.0	A
USGS	05427850	2011-02-22	97.5	A	64.2	A	21.1	A
USGS	05427850	2011-02-23	93.9	A	61.9	A	20.3	A
USGS	05427850	2011-02-24	88.9	A	58.6	A	19.2	A
USGS	05427850	2011-02-25	83.5	A	55.0	A	18.0	A
USGS	05427850	2011-02-26	81.9	A	53.9	A	17.7	A
USGS	05427850	2011-02-27	80.0	A	52.7	A	17.3	A
USGS	05427850	2011-02-28	77.1	A	50.8	A	16.7	A
USGS	05427850	2011-03-01	74.5	A	49.1	A	16.1	A
USGS	05427850	2011-03-02	83.4	A	54.9	A	18.0	A
USGS	05427850	2011-03-03	73.7	A	48.5	A	15.9	A
USGS	05427850	2011-03-04	85.6	A	56.4	A	18.5	A
USGS	05427850	2011-03-05	107	A	70.6	A	23.2	A
USGS	05427850	2011-03-06	96.1	A	63.3	A	20.8	A
USGS	05427850	2011-03-07	87.3	A	57.5	A	18.9	A
USGS	05427850	2011-03-08	97.2	A	64.0	A	21.0	A
USGS	05427850	2011-03-09	105	A	69.4	A	22.7	A
USGS	05427850	2011-03-10	98.2	A	64.7	A	21.2	A
USGS	05427850	2011-03-11	104	A	68.4	A	22.4	A
USGS	05427850	2011-03-12	115	A	75.9	A	24.9	A
